date,valid_pixels,mean_inundation,median_inundation,max_inundation,pixels_ge_025_pct,pixels_ge_050_pct,pixels_ge_075_pct
2015-09-10,54707,0.4378002882003784,0.377984881401062,0.9972230195999146,60.2518873270331,41.274425576251666,25.161313908640576
2015-09-18,54707,0.37456604838371277,0.2637849450111389,0.9971910119056702,51.36271409508838,32.401703621108815,20.922368252691612
2015-09-26,54707,0.38395956158638,0.2452620565891266,0.9958406090736389,49.60425539693275,34.31370756941525,24.066390041493776
2015-10-04,54707,0.3400287330150604,0.1805577576160431,0.9955663084983826,43.01460507796077,29.00725684098927,20.692050377465407
2015-10-12,54707,0.3108484148979187,0.15267719328403473,0.9915696978569031,39.69144716398267,25.80839746284753,18.003180580181695
2015-10-20,54707,0.2796035408973694,0.11429088562726974,0.9921392798423767,34.436178185606956,22.896521468916227,16.43665344471457
2015-10-28,54707,0.2793239951133728,0.11178088188171387,0.9920280575752258,35.77421536549254,23.295007951450454,15.844407479847186
2015-11-05,54707,0.24805346131324768,0.10403746366500854,0.9913337826728821,32.619226058822456,19.414334545853364,11.490302886285118
2015-11-13,54707,0.2514437437057495,0.1035124734044075,0.9927213788032532,32.906209443032886,19.684866653261924,11.411702341565064
2015-11-21,54707,0.2432021200656891,0.13901333510875702,0.9906905889511108,34.94068400753103,16.623101248469116,7.181896283839362
2015-11-29,54707,0.24223153293132782,0.1552104949951172,0.9915174245834351,35.85098799056794,15.177216809549051,5.8913850147147535
2015-12-07,54707,0.24654115736484528,0.17096859216690063,0.9907535314559937,38.12309210887089,14.727548576964555,4.842159138684264
2015-12-15,54707,0.27152952551841736,0.210165873169899,0.9896256327629089,44.049207596834044,16.445793042937833,4.2060431023452205
2015-12-23,54707,0.31954431533813477,0.2695440351963043,0.9906694889068604,52.94020874842342,21.50181878004643,4.85495457619683
2015-12-31,54707,0.3430637717247009,0.3064689040184021,0.9891452193260193,59.70168351399272,23.220063246019702,4.458296013307255
2016-01-05,54707,0.3619278371334076,0.33623695373535156,0.9883936047554016,64.64072239384356,25.786462427111704,4.487542727621694
2016-01-13,54707,0.37066468596458435,0.356701135635376,0.9807300567626953,70.31824081013399,24.293052077430676,2.997788217229971
2016-01-21,54707,0.3615782558917999,0.34640857577323914,0.9516177177429199,70.44619518525965,21.30623137806862,2.462207761346811
2016-01-29,54707,0.34382161498069763,0.32517287135124207,0.9453794360160828,68.57257754949092,17.37985998135522,1.8151242071398541
2016-02-06,54707,0.30968451499938965,0.26905643939971924,0.941453218460083,54.24899921399455,15.767634854771783,1.8443709214542927
2016-02-14,54707,0.2681507170200348,0.22479793429374695,0.9429604411125183,44.72553786535544,11.305683002175225,1.0090116438481365
2016-02-22,54707,0.22040967643260956,0.18479466438293457,0.8762847185134888,33.70135448845669,5.083444531778383,0.1297822947703219
2016-03-01,54707,0.18450193107128143,0.14491485059261322,0.8989253640174866,23.79585793408522,3.4273493337232894,0.2248341162922478
2016-03-09,54707,0.1904272735118866,0.14488950371742249,0.918832004070282,24.36434094357212,4.770870272542819,0.4825707861882391
2016-03-17,54707,0.21263569593429565,0.16928499937057495,0.9125291109085083,29.09316906428793,6.178368398925183,0.6196647595371707
2016-03-25,54707,0.14708945155143738,0.11489903181791306,0.8969533443450928,12.991024914544758,1.8900689125706034,0.25590875025133897
2016-04-02,54707,0.08548182249069214,0.06704729795455933,0.8540126085281372,3.2573528067706143,0.42224943791470926,0.04021423218235327
2016-04-10,54707,0.11165056377649307,0.07590898871421814,0.9683099985122681,8.618641124536165,1.6414718408978741,0.40945400040214236
2016-04-18,54707,0.1304330825805664,0.07921053469181061,0.9676153659820557,12.764362878607857,3.9592739503171446,1.0912680278574953
2016-04-26,54707,0.2593369483947754,0.14289358258247375,0.9892444610595703,35.48357614199279,19.67755497468331,9.413786169959968
2016-05-04,54707,0.2918926775455475,0.15738405287265778,0.9932584762573242,39.298444440382404,23.951231103880673,13.564991682965616
2016-05-12,54707,0.28264009952545166,0.14826002717018127,0.9966088533401489,35.565832526002154,21.229458752993217,14.190140201436746
2016-05-20,54707,0.42823103070259094,0.3299557566642761,0.9983035326004028,57.102381779296984,38.92554883287331,26.724185204818397
2016-05-28,54707,0.44094324111938477,0.35336601734161377,0.9979116320610046,59.851572924854224,39.99122598570567,27.102564571261446
2016-06-05,54707,0.40380364656448364,0.2926526665687561,0.9990025162696838,54.63469025901622,34.874878900323544,23.3662968175919
2016-06-13,54707,0.39551007747650146,0.27884212136268616,0.9982131719589233,53.23633173085711,33.80920174749118,22.51448626318387
2016-06-21,54707,0.38044652342796326,0.2593594789505005,0.9965384006500244,51.11777286270496,31.767415504414426,21.085053101065675
2016-06-29,54707,0.369219571352005,0.24978914856910706,0.9974895715713501,49.973495165152535,31.37624070045881,20.671943261374228
2016-07-07,54707,0.39866966009140015,0.3167189061641693,0.9971504807472229,57.21022903833147,33.98833787266712,21.068601824263805
2016-07-15,54707,0.4017612338066101,0.3165653347969055,0.9974187612533569,56.7788400021935,34.661012301899206,21.75041585171916
2016-07-23,54707,0.4389196038246155,0.38266509771347046,0.9968603849411011,63.686548339335005,39.324035315407535,23.596614692818104
2016-07-31,54707,0.44643861055374146,0.3944561183452606,0.9973825812339783,63.76514888405506,40.87959493300674,24.466704443672658
2016-08-08,54707,0.3822951912879944,0.29092150926589966,0.9959456324577332,55.35123475971996,30.40561536914837,19.083481090171276
2016-08-16,54707,0.3849824368953705,0.2987464666366577,0.9970882534980774,57.07313506498254,29.531869779004516,18.81477690240737
2016-08-24,54707,0.3333444595336914,0.22048918902873993,0.9970787763595581,45.083810115707315,23.907361032409018,16.8771820790758
2016-09-01,54707,0.3180548846721649,0.19638782739639282,0.9935552477836609,41.775275558886435,23.422962326576126,16.626757087758424
2016-09-09,54707,0.33399277925491333,0.21255670487880707,0.9938111901283264,44.64328148134608,25.486683605388706,17.19158425795602
2016-09-17,54707,0.32844439148902893,0.19696807861328125,0.9955726861953735,42.886650702835105,25.462920650008225,17.626629133383297
2016-09-25,54707,0.30580711364746094,0.16774940490722656,0.994962215423584,39.360593708300584,23.454036960535216,16.456760560805748
2016-10-03,54707,0.29100388288497925,0.13055668771266937,0.9940910935401917,34.92057689143985,22.653408156177456,16.66331548065147
2016-10-11,54707,0.2789863049983978,0.10993815958499908,0.9940539002418518,33.71780576525856,22.368252691611676,16.348913301771255
2016-10-19,54707,0.2564655542373657,0.0886082872748375,0.9936164617538452,30.972270458990625,20.620761511323963,14.954210612901456
2016-10-27,54707,0.2483813315629959,0.0747511237859726,0.9931435585021973,29.98884969016762,20.229586707368345,14.612389639351452
2016-11-04,54707,0.22641178965568542,0.06714730709791183,0.9909441471099854,28.343722009980443,18.175005026779022,12.018571663589668
2016-11-12,54707,0.23838543891906738,0.07540267705917358,0.9929429888725281,30.866251119600786,19.20595170636299,12.318350485312665
